History,exh,time of exh,last_1,time of last_1,last_2,time of last_2,last_3,time of last_3,last_4,time of last_4,transition_1,time of transition_1,transition_2,time of transition_2,transition_3,time of transition_3,transition_4,time of transition_4,exh -- last_1,exh -- last_2,exh -- last_3,exh -- last_4,exh -- transition_1,exh -- transition_2,exh -- transition_3,exh -- transition_4
"[(8, 8, False), 1, (11, 8, False), 1, (13, 8, False), 1, (16, 8, False), 1, (21, 8, False), 0, (21, 8, False)]","[0.09518, 0.24415, -0.01789, -0.07864, 0.92452]",0.43250335800257744,"[0.09471, 0.24402, -0.0179, -0.07864, 0.92452]",0.31168100200011395,"[0.08955, 0.24196, -0.01831, -0.07864, 0.92452]",0.206613305999781,"[0.05336, 0.22185, -0.02635, -0.07864, 0.92452]",0.11038620900217211,"[0.01888, 0.11729, -0.09606, -0.09606, 0.92452]",0.07930457399925217,"[0.01888, 0.11729, -0.09606, -0.09606, 0.92452]",0.0967544379964238,"[0.05323, 0.16341, -0.04878, -0.07094, 0.92452]",0.08372872499603545,"[0.05337, 0.23474, -0.04707, -0.09606, 0.92452]",0.08926219100249,"[0.08583, 0.21385, -0.02431, -0.0887, 0.92452]",0.10447691699664574,0.9994546789936194,0.9932297156632827,0.9461741929925802,0.8118207141447285,0.8118207141447285,0.8922257440294761,0.9388490290346915,0.9621197198400012
"[(11, 10, False), 1, (15, 10, False), 1, (16, 10, False), 1, (17, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.20746, -0.05089, -0.06393, -0.07603, 0.84667]",0.11692886999662733,"[0.20728, -0.05089, -0.06393, -0.07603, 0.84667]",0.10123285200097598,"[0.20512, -0.05095, -0.06393, -0.07603, 0.84667]",0.08408084799884818,"[0.18776, -0.05323, -0.06463, -0.07603, 0.84667]",0.07291826500295429,"[0.11024, -0.08514, -0.08514, -0.08514, 0.84667]",0.06899348099977942,"[0.11024, -0.08514, -0.08514, -0.08514, 0.84667]",0.06623600099555915,"[0.17632, -0.06463, -0.06463, -0.08514, 0.84667]",0.07136043900391087,"[0.20735, -0.06384, -0.07751, -0.08514, 0.84667]",0.0678928640045342,"[0.187, -0.05844, -0.07488, -0.08514, 0.84667]",0.07426307200512383,0.999798753882025,0.9973829405814922,0.9778060931785321,0.8819023333211023,0.8819023333211023,0.9605987103637457,0.9766782531743439,0.9708772275529955
"[(12, 6, True), 1, (16, 6, True), 1, (14, 6, False), 1, (15, 6, False), 1, (20, 6, False), 0, (20, 6, False)]","[0.1055, 0.04427, -0.10546, -0.12736, 0.73564]",0.8074016099999426,"[0.1051, 0.04422, -0.10546, -0.12736, 0.73564]",0.5420458309963578,"[0.09905, 0.04302, -0.10546, -0.12736, 0.73564]",0.31335274299635785,"[0.05318, 0.02719, -0.10702, -0.12736, 0.73564]",0.16194774999894435,"[-0.0843, -0.116, -0.1477, -0.1477, 0.73564]",0.09300229899963597,"[-0.0843, -0.116, -0.1477, -0.1477, 0.73564]",0.09814233500219416,"[0.02807, -0.03546, -0.10873, -0.1477, 0.73564]",0.10600070899818093,"[0.00991, 0.03321, -0.12918, -0.13374, 0.73564]",0.12472327399882488,"[0.05078, -0.01487, -0.11169, -0.13723, 0.73564]",0.15910558099858463,0.999549306090567,0.9926545081852881,0.9384416699381798,0.7173596673774247,0.7173596673774247,0.8736241404579181,0.8889644510753425,0.90897769641456
"[(14, 8, True), 1, (15, 8, True), 1, (15, 8, False), 1, (16, 8, False), 1, (20, 8, False), 0, (20, 8, False)]","[0.13464, 0.11639, -0.05987, -0.07864, 0.77793]",1.2130628469967633,"[0.13268, 0.11529, -0.05987, -0.07864, 0.77793]",0.5484937750006793,"[0.11835, 0.10587, -0.05987, -0.07864, 0.77793]",0.22114155100280186,"[0.04874, 0.04874, -0.06121, -0.07864, 0.77793]",0.10266065399628133,"[-0.09606, -0.09606, -0.09606, -0.09606, 0.77793]",0.07318885399581632,"[-0.09606, -0.09606, -0.09606, -0.09606, 0.77793]",0.07099163600651082,"[-0.04075, 0.01262, -0.05102, -0.09606, 0.77793]",0.07946634799736785,"[0.03872, 0.10236, -0.06454, -0.08278, 0.77793]",0.09501502999773948,"[0.08002, 0.09298, -0.07437, -0.07873, 0.77793]",0.1179630639962852,0.9974871331113646,0.9783195220301766,0.8777444883655546,0.6464984706539447,0.6464984706539447,0.7711123531620808,0.8913927039743645,0.9316111248081971
"[(12, 8, True), 1, (12, 8, False), 1, (13, 8, False), 1, (17, 8, False), 1, (21, 8, False), 0, (21, 8, False)]","[0.17175, 0.00555, -0.01789, -0.09606, 0.92452]",1.6166433359976509,"[0.16647, 0.00551, -0.0179, -0.09606, 0.92452]",0.5370967030030442,"[0.13929, 0.00448, -0.01831, -0.09606, 0.92452]",0.2060118759982288,"[0.04874, -0.00893, -0.02635, -0.09606, 0.92452]",0.10447334000491537,"[-0.09606, -0.09606, -0.09606, -0.09606, 0.92452]",0.07855831200140528,"[-0.09606, -0.09606, -0.09606, -0.09606, 0.92452]",0.06729191500198795,"[0.04258, -0.06659, -0.0904, -0.09606, 0.92452]",0.07592400199791882,"[0.05977, -0.02959, 0.00047, -0.09606, 0.92452]",0.0910542589990655,"[0.15596, -0.0321, -0.08456, -0.09606, 0.92452]",0.12799029299640097,0.994096600555612,0.9636858687973952,0.8611984235500187,0.66804116011921,0.66804116011921,0.8157896290921708,0.8671870224714466,0.9125947977806812
"[(5, 5, False), 1, (9, 5, False), 1, (13, 5, False), 1, (14, 5, False), 1, (16, 5, False), 1, (21, 5, False)]","[-0.06369, 0.05336, -0.1291, -0.15212, -0.19336]",3.9368435130018042,"[-0.06509, 0.05321, -0.1291, -0.15212, -0.19336]",2.179736459002015,"[-0.07723, 0.05086, -0.12921, -0.15212, -0.19336]",0.9607690789998742,"[-0.1338, 0.02795, -0.1338, -0.15365, -0.19336]",0.3203745450009592,"[-0.19336, -0.03848, -0.19336, -0.19336, -0.19336]",0.12452133500482887,"[-0.19336, -0.03848, -0.19336, -0.19336, -0.19336]",0.13559830599842826,"[-0.14754, 0.03634, -0.16587, -0.18822, -0.19336]",0.1652127740017022,"[-0.11293, 0.01623, -0.15026, -0.16689, -0.19336]",0.22643174000404542,"[-0.11739, 0.04165, -0.15382, -0.17291, -0.19336]",0.29984470500494353,0.9984257938508568,0.9846054514518937,0.9164423021200321,0.8028992018661517,0.8028992018661517,0.888332268537415,0.9252578348587626,0.9287248588216059
"[(9, 5, False), 1, (13, 5, False), 1, (14, 5, False), 1, (16, 5, False), 1, (21, 5, False), 0, (21, 5, False)]","[0.05336, -0.1291, -0.15212, -0.19336, 0.89059]",0.759826317000261,"[0.05321, -0.1291, -0.15212, -0.19336, 0.89059]",0.5988643589953426,"[0.05086, -0.12921, -0.15212, -0.19336, 0.89059]",0.4005319720017724,"[0.02795, -0.1338, -0.15365, -0.19336, 0.89059]",0.23109016200032784,"[-0.03848, -0.19336, -0.19336, -0.19336, 0.89059]",0.11348968899983447,"[-0.03848, -0.19336, -0.19336, -0.19336, 0.89059]",0.117281662998721,"[-0.00202, -0.16473, -0.1569, -0.19336, 0.89059]",0.12976616899686633,"[0.01667, -0.15581, -0.16448, -0.19336, 0.89059]",0.162421169996378,"[0.01974, -0.13704, -0.13635, -0.19336, 0.89059]",0.18969693400140386,0.9998322949016876,0.9972022106941373,0.9710582697476464,0.86646783720766,0.86646783720766,0.926181898392061,0.9474125751723855,0.9575435384776357
"[(9, 8, False), 1, (12, 8, False), 1, (14, 8, False), 1, (17, 8, False), 1, (20, 8, False), 0, (20, 8, False)]","[0.15872, 0.00555, -0.03966, -0.09606, 0.77793]",0.2949256529973354,"[0.15842, 0.00551, -0.03966, -0.09606, 0.77793]",0.22053465099452296,"[0.15481, 0.00448, -0.03976, -0.09606, 0.77793]",0.1485380360027193,"[0.12666, -0.00893, -0.04378, -0.09606, 0.77793]",0.0994513050027308,"[0.05938, -0.09606, -0.09606, -0.09606, 0.77793]",0.0727834229983273,"[0.05938, -0.09606, -0.09606, -0.09606, 0.77793]",0.06855340500624152,"[0.10195, -0.02885, -0.06871, -0.09606, 0.77793]",0.07375586899433983,"[0.11131, -0.04033, -0.07176, -0.09606, 0.77793]",0.0785400969980401,"[0.12573, -0.02932, -0.06732, -0.09606, 0.77793]",0.09154479999415344,0.9996616215136862,0.9954663756220877,0.9604006250049322,0.8290687722357322,0.8290687722357322,0.9189900052462661,0.9179703369201117,0.9380591754171774
"[(9, 8, False), 1, (12, 8, False), 1, (15, 8, False), 1, (17, 8, False), 1, (20, 8, False), 0, (20, 8, False)]","[0.15872, 0.00555, -0.05987, -0.09606, 0.77793]",0.2950103620023583,"[0.15842, 0.00551, -0.05987, -0.09606, 0.77793]",0.21642815499944845,"[0.15481, 0.00448, -0.05987, -0.09606, 0.77793]",0.14349545299774036,"[0.12666, -0.00893, -0.06121, -0.09606, 0.77793]",0.10101762699923711,"[0.05938, -0.09606, -0.09606, -0.09606, 0.77793]",0.06959410999843385,"[0.05938, -0.09606, -0.09606, -0.09606, 0.77793]",0.07189368000399554,"[0.13106, -0.02885, -0.06871, -0.09606, 0.77793]",0.07162185000197496,"[0.11114, -0.03132, -0.06949, -0.09606, 0.77793]",0.0851207509986125,"[0.14116, -0.0327, -0.05986, -0.09606, 0.77793]",0.09318855900346534,0.9996616215136862,0.9954677544197165,0.9606409222669027,0.8360535765867397,0.8360535765867397,0.9496688317242685,0.9318476183468252,0.9529439669117763
"[(6, 10, False), 1, (13, 10, False), 1, (15, 10, False), 1, (16, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.01382, -0.02174, -0.05089, -0.06393, 0.84667]",0.33954552299837815,"[0.01206, -0.02177, -0.05089, -0.06393, 0.84667]",0.19140506300027482,"[0.00112, -0.02236, -0.05095, -0.06393, 0.84667]",0.1165538560017012,"[-0.04455, -0.03043, -0.05323, -0.06463, 0.84667]",0.07223642399912933,"[-0.08514, -0.08514, -0.08514, -0.08514, 0.84667]",0.06619848000264028,"[-0.08514, -0.08514, -0.08514, -0.08514, 0.84667]",0.061608666997926775,"[-0.07285, -0.06407, -0.08514, -0.08514, 0.84667]",0.06411323299835203,"[0.04498, -0.0621, -0.07147, -0.07147, 0.84667]",0.06916651700157672,"[-0.03257, -0.04969, -0.0518, -0.07942, 0.84667]",0.08160151899937773,0.9980319743395982,0.9857838999722146,0.933964606081284,0.8610954995329525,0.8610954995329525,0.8831323162717768,0.93794898066913,0.9370118781038838
"[(14, 10, True), 1, (18, 10, True), 1, (12, 10, False), 1, (15, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.12503, -0.01959, -0.00546, -0.05089, 0.84667]",0.4046010570018552,"[0.12283, -0.01978, -0.00554, -0.05089, 0.84667]",0.20950643099786248,"[0.11069, -0.02194, -0.00675, -0.05095, 0.84667]",0.12639703899913002,"[0.0603, -0.0393, -0.01903, -0.05323, 0.84667]",0.07667282900365535,"[-0.0436, -0.1077, -0.08514, -0.08514, 0.84667]",0.0645613449960365,"[-0.0436, -0.1077, -0.08514, -0.08514, 0.84667]",0.06425957800092874,"[0.07635, -0.05898, -0.04425, -0.0737, 0.84667]",0.06449437900300836,"[0.09981, -0.06407, 0.02287, -0.06081, 0.84667]",0.07492505599657306,"[0.03257, -0.03747, -0.0108, -0.06252, 0.84667]",0.08499631800077623,0.9975295496361999,0.9836895049124804,0.9227983363197398,0.7662228253763854,0.7662228253763854,0.9137860604368412,0.933709784847234,0.8937437148917768
"[(7, 2, False), 1, (10, 2, False), 1, (15, 2, False), 1, (16, 2, False), 1, (21, 2, False), 0, (21, 2, False)]","[-0.10825, 0.08032, -0.1887, -0.20715, 0.8899]",13.729087615000026,"[-0.10904, 0.08019, -0.1887, -0.20715, 0.8899]",7.659644922001462,"[-0.11624, 0.07816, -0.1887, -0.20715, 0.8899]",3.3759385489975102,"[-0.157, 0.05839, -0.19002, -0.20715, 0.8899]",1.1003091309976298,"[-0.22429, -0.04442, -0.22429, -0.22429, 0.8899]",0.3230029830010608,"[-0.22429, -0.04442, -0.22429, -0.22429, 0.8899]",0.33586598900001263,"[-0.22367, -0.01577, -0.19796, -0.2045, 0.8899]",0.457638940999459,"[-0.15361, 0.06003, -0.19136, -0.20674, 0.8899]",0.6617330539957038,"[-0.15789, 0.05777, -0.19789, -0.19298, 0.8899]",1.299577327001316,0.9991048743105015,0.9907462372517986,0.940216747746547,0.8044693857090404,0.8044693857090404,0.8317448566907983,0.9443621374422058,0.9361850615059452
"[(13, 8, True), 1, (15, 8, True), 1, (17, 8, True), 1, (17, 8, False), 1, (20, 8, False), 0, (20, 8, False)]","[0.15311, 0.11639, 0.08079, -0.09606, 0.77793]",1.795448306002072,"[0.1498, 0.11529, 0.0805, -0.09606, 0.77793]",0.7343818330045906,"[0.12949, 0.10587, 0.07689, -0.09606, 0.77793]",0.2790704850049224,"[0.04874, 0.04874, 0.04874, -0.09606, 0.77793]",0.11042558299959637,"[-0.09606, -0.09606, -0.09606, -0.09606, 0.77793]",0.07152065900299931,"[-0.09606, -0.09606, -0.09606, -0.09606, 0.77793]",0.0723041219971492,"[0.03594, -0.01614, -0.04372, -0.09606, 0.77793]",0.08137933199759573,"[0.17473, 0.0798, 0.0948, -0.09606, 0.77793]",0.10098295200441498,"[0.1083, 0.06571, -0.01207, -0.09606, 0.77793]",0.14996305399836274,0.9960868490956775,0.9707642171303725,0.8563997654075732,0.5839221618795348,0.5839221618795348,0.7581432503009271,0.9499683525156326,0.8715507001770737
"[(7, 4, False), 1, (14, 4, False), 1, (16, 4, False), 1, (17, 4, False), 1, (21, 4, False), 0, (21, 4, False)]","[-0.10959, -0.17027, -0.20864, -0.22579, 0.89012]",3.2801808250005706,"[-0.11037, -0.17027, -0.20864, -0.22579, 0.89012]",1.7944659709974076,"[-0.11758, -0.17037, -0.20864, -0.22579, 0.89012]",0.7909387700055959,"[-0.15839, -0.17433, -0.20864, -0.22579, 0.89012]",0.3036812030040892,"[-0.22579, -0.22579, -0.22579, -0.22579, 0.89012]",0.13408370000252035,"[-0.22579, -0.22579, -0.22579, -0.22579, 0.89012]",0.13575857699470362,"[-0.07732, -0.20271, -0.19945, -0.22579, 0.89012]",0.16648400200210745,"[-0.23186, -0.17013, -0.21258, -0.22579, 0.89012]",0.21978924999712035,"[-0.11298, -0.21013, -0.19118, -0.22579, 0.89012]",0.3181453769939253,0.999127933488775,0.9910662088114843,0.9452514429413889,0.8547457707156174,0.8547457707156174,0.9478204709680127,0.8632269393301444,0.9511998552768539
"[(9, 2, False), 1, (11, 2, False), 1, (14, 2, False), 1, (15, 2, False), 1, (21, 2, False), 0, (21, 2, False)]","[0.02885, 0.10581, -0.16883, -0.1887, 0.8899]",8.316319120996923,"[0.02856, 0.10569, -0.16883, -0.1887, 0.8899]",5.440624126997136,"[0.02501, 0.10366, -0.16893, -0.1887, 0.8899]",2.9624873960055993,"[-0.00267, 0.08389, -0.17288, -0.19002, 0.8899]",1.1123851990050753,"[-0.06997, -0.01893, -0.22429, -0.22429, 0.8899]",0.3038919890022953,"[-0.06997, -0.01893, -0.22429, -0.22429, 0.8899]",0.3023863490016083,"[-0.04789, 0.04042, -0.22429, -0.20123, 0.8899]",0.3879889160016319,"[-0.01078, 0.0616, -0.18472, -0.18918, 0.8899]",0.848191023003892,"[0.01213, 0.06234, -0.18309, -0.21192, 0.8899]",0.9225885370033211,0.9996491082788096,0.9950783513940957,0.956812303546033,0.8074255997672588,0.8074255997672588,0.8705893541859867,0.9312815208622891,0.9396705368414404
"[(7, 2, False), 1, (12, 2, False), 1, (14, 2, False), 1, (16, 2, False), 1, (21, 2, False), 0, (21, 2, False)]","[-0.10825, -0.12437, -0.16883, -0.20715, 0.8899]",12.491199657000834,"[-0.10904, -0.12441, -0.16883, -0.20715, 0.8899]",6.95140667600208,"[-0.11624, -0.12543, -0.16893, -0.20715, 0.8899]",3.194880656999885,"[-0.157, -0.13861, -0.17288, -0.20715, 0.8899]",1.0770817019947572,"[-0.22429, -0.22429, -0.22429, -0.22429, 0.8899]",0.31745527099701576,"[-0.22429, -0.22429, -0.22429, -0.22429, 0.8899]",0.29811284100287594,"[-0.08678, -0.14751, -0.21542, -0.22429, 0.8899]",0.4533016829955159,"[-0.22047, -0.16251, -0.15398, -0.21328, 0.8899]",0.6702947699959623,"[-0.12955, -0.14978, -0.18944, -0.21112, 0.8899]",0.9695821560017066,0.9991156216872854,0.9909879455727343,0.943037922702907,0.816905491617034,0.816905491617034,0.9342273974211146,0.8662741264750908,0.9561267293788119
"[(12, 10, True), 1, (13, 10, True), 1, (16, 10, True), 1, (16, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.1577, 0.14115, 0.09411, -0.06393, 0.84667]",1.130898490002437,"[0.15228, 0.1376, 0.09338, -0.06393, 0.84667]",0.39375869600189617,"[0.13103, 0.12118, 0.08782, -0.06393, 0.84667]",0.15335478599445196,"[0.06669, 0.0635, 0.05391, -0.06463, 0.84667]",0.08126579799863975,"[-0.0436, -0.0436, -0.0436, -0.08514, 0.84667]",0.0628294710040791,"[-0.0436, -0.0436, -0.0436, -0.08514, 0.84667]",0.06330141800572164,"[0.02247, 0.03525, -0.01609, -0.0737, 0.84667]",0.06922637900424888,"[0.03819, 0.09096, 0.02881, -0.07147, 0.84667]",0.08078505499724997,"[0.11984, 0.08702, 0.03969, -0.06236, 0.84667]",0.09925358300097287,0.992710298360015,0.9620913284986139,0.8588933355578129,0.6570930142516778,0.6570930142516778,0.7715775410560511,0.837509162566008,0.9042957824858278
"[(6, 10, False), 1, (17, 10, True), 1, (18, 10, True), 1, (12, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.01382, 0.07933, -0.01959, -0.00546, 0.84667]",0.4644907850015443,"[0.01206, 0.07894, -0.01978, -0.00554, 0.84667]",0.2579798810038483,"[0.00112, 0.07544, -0.02194, -0.00675, 0.84667]",0.1411106320010731,"[-0.04455, 0.05072, -0.0393, -0.01903, 0.84667]",0.0801021130027948,"[-0.08514, -0.0436, -0.1077, -0.08514, 0.84667]",0.06983420100004878,"[-0.08514, -0.0436, -0.1077, -0.08514, 0.84667]",0.06699316400045063,"[-0.07856, -0.01855, -0.1077, -0.0236, 0.84667]",0.06531528200139292,"[-0.06173, 0.0206, -0.0558, -0.00898, 0.84667]",0.07264557300368324,"[-0.02533, 0.08335, -0.03017, 0.02729, 0.84667]",0.08564771100645885,0.9979713921029435,0.9848503836682244,0.9225547128612722,0.7791574627704164,0.7791574627704164,0.8190062483813323,0.8855416565950739,0.9415472220506159
"[(8, 8, False), 1, (11, 8, False), 1, (13, 8, False), 1, (14, 8, False), 1, (20, 8, False), 0, (20, 8, False)]","[0.09518, 0.24415, -0.01789, -0.03966, 0.77793]",0.4302169419970596,"[0.09471, 0.24402, -0.0179, -0.03966, 0.77793]",0.302899914997397,"[0.08955, 0.24196, -0.01831, -0.03976, 0.77793]",0.18531205599720124,"[0.05336, 0.22185, -0.02635, -0.04378, 0.77793]",0.1852922780017252,"[0.01888, 0.11729, -0.09606, -0.09606, 0.77793]",0.06904515900532715,"[0.01888, 0.11729, -0.09606, -0.09606, 0.77793]",0.06822576899867272,"[0.03992, 0.20147, -0.03628, -0.08554, 0.77793]",0.0739684380023391,"[0.06841, 0.18335, -0.02532, -0.06202, 0.77793]",0.0825673840008676,"[0.07925, 0.21388, -0.03585, -0.05138, 0.77793]",0.09842808200482978,0.9994546789936194,0.993228792574437,0.9459774537808519,0.802494751652013,0.802494751652013,0.9043547145699277,0.9211928984798958,0.9548619091010707
"[(11, 9, False), 1, (13, 9, False), 1, (14, 9, False), 1, (17, 9, False), 1, (21, 9, False), 0, (21, 9, False)]","[0.27171, 0.00982, -0.01073, -0.06599, 0.9356]",0.11362882099638227,"[0.27167, 0.00982, -0.01073, -0.06599, 0.9356]",0.10655855699587846,"[0.2707, 0.00973, -0.01073, -0.06599, 0.9356]",0.0959908830045606,"[0.25778, 0.00596, -0.01199, -0.06599, 0.9356]",0.07970307300274726,"[0.1713, -0.0446, -0.0446, -0.06599, 0.9356]",0.06765073899441632,"[0.1713, -0.0446, -0.0446, -0.06599, 0.9356]",0.07219796200661222,"[0.18885, -0.0446, -0.03396, -0.06599, 0.9356]",0.06693149800412357,"[0.23688, -0.00322, -0.03588, -0.06599, 0.9356]",0.0681591840038891,"[0.25826, -0.00889, 0.01001, -0.06599, 0.9356]",0.07506393700168701,0.99995527864045,0.9988663113302145,0.9837776350367772,0.8668136577948024,0.8668136577948024,0.886163774987924,0.9498042207949712,0.9653388870634539
"[(9, 10, False), 1, (13, 10, False), 1, (14, 10, False), 1, (16, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.00822, -0.02174, -0.03686, -0.06393, 0.84667]",0.15295275099924766,"[0.00783, -0.02177, -0.03686, -0.06393, 0.84667]",0.11911801300448133,"[0.00434, -0.02236, -0.03709, -0.06393, 0.84667]",0.09362256400345359,"[-0.01899, -0.03043, -0.04183, -0.06463, 0.84667]",0.0722349120042054,"[-0.08514, -0.08514, -0.08514, -0.08514, 0.84667]",0.06208068399428157,"[-0.08514, -0.08514, -0.08514, -0.08514, 0.84667]",0.062179008993553,"[-0.0737, -0.06009, -0.06407, -0.06463, 0.84667]",0.06415479100542143,"[-0.0906, -0.02175, -0.05779, -0.07147, 0.84667]",0.06862510000064503,"[-0.00514, -0.02159, -0.02724, -0.0669, 0.84667]",0.07167991899768822,0.9995626786078866,0.9955994744632033,0.9675752582893865,0.8607319486565566,0.8607319486565566,0.8943917439306945,0.8867507781483687,0.9812958092931022
"[(8, 10, False), 1, (10, 10, False), 1, (13, 10, False), 1, (16, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.08042, 0.17208, -0.02174, -0.06393, 0.84667]",0.21964762399875326,"[0.07983, 0.17189, -0.02177, -0.06393, 0.84667]",0.15679258499585558,"[0.075, 0.16974, -0.02236, -0.06393, 0.84667]",0.10832051799661713,"[0.04571, 0.15238, -0.03043, -0.06463, 0.84667]",0.07599009599653073,"[0.04563, 0.07486, -0.08514, -0.08514, 0.84667]",0.06446816999959992,"[0.04563, 0.07486, -0.08514, -0.08514, 0.84667]",0.06436471600318328,"[0.04885, 0.13271, -0.06581, -0.08514, 0.84667]",0.0665083530038828,"[0.06609, 0.14519, -0.03951, -0.08514, 0.84667]",0.06812568099849159,"[0.06789, 0.1765, -0.03526, -0.0669, 0.84667]",0.07303946300089592,0.9993061880658276,0.9933633216139397,0.9543261535449443,0.8624704731703042,0.8624704731703042,0.9214292452626297,0.953982910783058,0.9785480595283317
"[(12, 10, False), 1, (14, 10, False), 1, (15, 10, False), 1, (19, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[-0.00546, -0.03686, -0.05089, -0.42155, 0.84667]",0.09451319700019667,"[-0.00554, -0.03686, -0.05089, -0.42155, 0.84667]",0.09042142899852479,"[-0.00675, -0.03709, -0.05095, -0.42155, 0.84667]",0.08219274000293808,"[-0.01903, -0.04183, -0.05323, -0.42155, 0.84667]",0.06664394800463924,"[-0.08514, -0.08514, -0.08514, -0.42155, 0.84667]",0.06118311799946241,"[-0.08514, -0.08514, -0.08514, -0.42155, 0.84667]",0.06140354200033471,"[-0.03267, -0.0737, -0.03267, -0.42155, 0.84667]",0.06230387399409665,"[0.02172, -0.05689, -0.05174, -0.42155, 0.84667]",0.06334750499809161,"[-0.00461, 0.00145, -0.05226, -0.42155, 0.84667]",0.06811616400227649,0.9999105572809001,0.9985334564445609,0.983632295518308,0.8890218304124635,0.8890218304124635,0.9448917190886886,0.9622396404942961,0.9571302043975015
"[(6, 4, False), 1, (8, 4, False), 1, (11, 4, False), 1, (16, 4, False), 1, (21, 4, False), 0, (21, 4, False)]","[-0.10184, -0.01716, 0.10449, -0.20864, 0.89012]",7.772116909996839,"[-0.10326, -0.01763, 0.10437, -0.20864, 0.89012]",4.086864655997488,"[-0.11473, -0.02271, 0.10234, -0.20864, 0.89012]",1.6420727810036624,"[-0.17433, -0.05833, 0.08254, -0.20864, 0.89012]",0.44214554299833253,"[-0.22579, -0.09674, -0.02038, -0.22579, 0.89012]",0.13229114300338551,"[-0.22579, -0.09674, -0.02038, -0.22579, 0.89012]",0.13305321399820969,"[-0.1895, -0.04384, -0.00862, -0.22579, 0.89012]",0.18967691700527212,"[-0.18227, -0.09428, 0.07381, -0.22579, 0.89012]",0.3077096810011426,"[-0.17591, -0.05029, 0.03478, -0.19444, 0.89012]",0.5265404000019771,0.9983223155839074,0.9841263937619708,0.9036181325403995,0.783253551643862,0.783253551643862,0.8361246945082939,0.8693675758090664,0.8793502698925522
"[(13, 10, True), 1, (17, 10, True), 1, (14, 10, False), 1, (17, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.14115, 0.07933, -0.03686, -0.07603, 0.84667]",0.5481814579979982,"[0.1376, 0.07894, -0.03686, -0.07603, 0.84667]",0.23286520600231597,"[0.12118, 0.07544, -0.03709, -0.07603, 0.84667]",0.11555794499872718,"[0.0635, 0.05072, -0.04183, -0.07603, 0.84667]",0.0794241379990126,"[-0.0436, -0.0436, -0.08514, -0.08514, 0.84667]",0.07000428099854616,"[-0.0436, -0.0436, -0.08514, -0.08514, 0.84667]",0.06331357999442844,"[0.00993, 0.10551, -0.06009, -0.08514, 0.84667]",0.06367092199798208,"[0.12109, 0.03142, -0.05477, -0.08514, 0.84667]",0.07116492099885363,"[0.07821, 0.0372, -0.04196, -0.07262, 0.84667]",0.08260633700410835,0.9960071000513412,0.9772517610571719,0.9073126525624992,0.7458880711674479,0.7458880711674479,0.847821216163356,0.9377351232635927,0.9150439922665854
"[(5, 1, False), 1, (14, 1, False), 1, (16, 1, False), 1, (17, 1, False), 1, (21, 1, False), 0, (21, 1, False)]","[0.05088, -0.00872, -0.03819, -0.05136, 0.84452]",17.70765251100238,"[0.0474, -0.00873, -0.03819, -0.05136, 0.84452]",5.419025709001289,"[0.02893, -0.00902, -0.03819, -0.05136, 0.84452]",1.5560220740007935,"[-0.0269, -0.01466, -0.03913, -0.05136, 0.84452]",0.406413299999258,"[-0.06359, -0.06359, -0.06359, -0.06359, 0.84452]",0.1520258289965568,"[-0.06359, -0.06359, -0.06359, -0.06359, 0.84452]",0.15072849200078053,"[-0.03207, -0.01362, -0.01822, -0.06359, 0.84452]",0.21043419399939012,"[0.04217, -0.02895, -0.03641, -0.06359, 0.84452]",0.37348084899713285,"[-0.01978, -0.03879, -0.05222, -0.06359, 0.84452]",0.7436949200055096,0.9961092256554768,0.9754568619569542,0.9127797643892198,0.8546176132573138,0.8546176132573138,0.9034787180203246,0.9717630937424087,0.9116579495653401
"[(12, 10, True), 1, (15, 10, True), 1, (16, 10, True), 1, (16, 10, False), 1, (21, 10, False), 0, (21, 10, False)]","[0.1577, 0.10935, 0.09411, -0.06393, 0.84667]",0.9128888440027367,"[0.15228, 0.10805, 0.09338, -0.06393, 0.84667]",0.3492290249996586,"[0.13103, 0.09957, 0.08782, -0.06393, 0.84667]",0.1453528229976655,"[0.06669, 0.05711, 0.05391, -0.06463, 0.84667]",0.07905631799803814,"[-0.0436, -0.0436, -0.0436, -0.08514, 0.84667]",0.0655692979999003,"[-0.0436, -0.0436, -0.0436, -0.08514, 0.84667]",0.06335311500151874,"[0.05488, -0.0037, 0.00056, -0.08514, 0.84667]",0.06687926999438787,"[0.07923, 0.0103, 0.11501, -0.08514, 0.84667]",0.0762618279986782,"[0.12288, 0.09824, 0.1074, -0.06916, 0.84667]",0.09593845399649581,0.9937151670666596,0.9674711397371504,0.8743598009194509,0.6772591970713959,0.6772591970713959,0.7982770417751117,0.8548487103915366,0.956127435965059
