History,exh,time of exh,last_1,time of last_1,last_2,time of last_2,last_3,time of last_3,last_4,time of last_4,transition_1,time of transition_1,transition_2,time of transition_2,transition_3,time of transition_3,transition_4,time of transition_4,exh -- last_1,exh -- last_2,exh -- last_3,exh -- last_4,exh -- transition_1,exh -- transition_2,exh -- transition_3,exh -- transition_4
"[(4, 10, False), 1, (9, 10, False), 1, (11, 10, False), 1, (14, 10, False), 1, (17, 10, False), 1, (27, 10, False)]","[-0.09646, -0.0671, -0.30088, -0.0096, 0.19216]",0.7271291010000027,"[-0.09116, -0.06662, -0.30065, -0.0096, 0.19216]",0.3122826489999966,"[-0.06691, -0.06233, -0.29801, -0.00932, 0.19216]",0.15322727800003122,"[-0.00082, -0.03364, -0.27667, -0.00354, 0.19216]",0.08872597200002019,"[0.04976, 0.04976, -0.18101, 0.04976, 0.20309]",0.0776752300000112,"[0.04976, 0.04976, -0.18101, 0.04976, 0.20309]",0.06550056099996482,"[0.0095, 0.04759, -0.19699, 0.04976, 0.17804]",0.07320571600001813,"[-0.0619, -0.02192, -0.27266, -0.01145, 0.18639]",0.08026664199996958,"[-0.06669, 0.02255, -0.2711, -0.00603, 0.20309]",0.09187259500004075,0.9940446137824654,0.9663794947242014,0.8833304404525328,0.7424916520770637,0.7424916520770637,0.7794965028621995,0.9286845931793136,0.888518871552177
"[(13, 10, True), 1, (16, 10, True), 1, (16, 10, False), 1, (17, 10, False), 1, (19, 10, False), 1, (22, 10, False)]","[-0.22818, -0.17029, 0.02387, 0.19216, 0.55129]",0.5740664620000189,"[-0.22378, -0.16938, 0.02387, 0.19216, 0.55129]",0.23752951000000166,"[-0.20367, -0.16257, 0.02387, 0.19216, 0.55129]",0.12060253300001023,"[-0.13336, -0.12105, 0.02471, 0.19216, 0.55129]",0.07420369699997309,"[-0.00358, -0.00358, 0.04976, 0.20309, 0.55129]",0.06295106800001804,"[-0.00358, -0.00358, 0.04976, 0.20309, 0.55129]",0.0619050959999754,"[-0.12354, -0.1379, 0.04976, 0.1735, 0.55129]",0.06554042600004095,"[-0.24742, -0.06422, 0.01636, 0.18639, 0.55129]",0.0794163870000375,"[-0.15339, -0.22643, 0.02698, 0.19056, 0.55129]",0.0842177249999736,0.9949765425253119,0.9712698220506729,0.880542289909776,0.6857008966366591,0.6857008966366591,0.8724405560140684,0.8790107675245438,0.8953728297716124
"[(12, 10, True), 1, (16, 10, True), 1, (18, 10, True), 1, (12, 10, False), 1, (14, 10, False), 1, (24, 10, False)]","[-0.24855, -0.17029, 0.06952, -0.04842, -0.0096]",0.7808814109999958,"[-0.24183, -0.16938, 0.06975, -0.04833, -0.0096]",0.3184297509999965,"[-0.21583, -0.16257, 0.07239, -0.04685, -0.00932]",0.14532047400001602,"[-0.13746, -0.12105, 0.09373, -0.03178, -0.00354]",0.08803704000001744,"[-0.00358, -0.00358, 0.17847, 0.04976, 0.04976]",0.06719826500000181,"[-0.00358, -0.00358, 0.17847, 0.04976, 0.04976]",0.07159973300002775,"[-0.11719, -0.04591, 0.14148, -0.01905, 0.04976]",0.07051016899998785,"[-0.19769, -0.13115, 0.10064, -0.0517, -0.0016]",0.08087277900000345,"[-0.21405, -0.09311, 0.06416, -0.01309, -0.00437]",0.09228928699997141,0.9924132104945504,0.9622346554364984,0.8600656269889346,0.6244411672254266,0.6244411672254266,0.7700807693449719,0.919673385481523,0.8972181083556058
"[(17, 10, True), 1, (18, 10, True), 1, (12, 10, False), 1, (17, 10, False), 1, (19, 10, False), 1, (26, 10, False)]","[0.00124, 0.06952, -0.04842, 0.19216, 0.55129]",0.19353351399996654,"[0.00172, 0.06975, -0.04833, 0.19216, 0.55129]",0.1521625000000313,"[0.006, 0.07239, -0.04685, 0.19216, 0.55129]",0.10175746900000604,"[0.03638, 0.09373, -0.03178, 0.19216, 0.55129]",0.08024772599998187,"[0.14975, 0.17847, 0.04976, 0.20309, 0.55129]",0.06354321899999604,"[0.14975, 0.17847, 0.04976, 0.20309, 0.55129]",0.06827620799998613,"[0.06585, 0.1445, -0.02085, 0.20309, 0.55129]",0.06835375299999669,"[0.05324, 0.1032, -0.02845, 0.18336, 0.55129]",0.07772212800000489,"[0.04216, 0.06832, -0.01949, 0.17577, 0.55129]",0.07685885899996947,0.9993964687249197,0.9935425043554021,0.9487916840249555,0.7663226051262125,0.7663226051262125,0.8844793184100787,0.9265613921360161,0.941035355932559
"[(15, 10, True), 1, (17, 10, True), 1, (14, 10, False), 1, (16, 10, False), 1, (19, 10, False), 1, (29, 10, False)]","[-0.18904, 0.00124, -0.0096, 0.02387, 0.55129]",0.31628698100001884,"[-0.18743, 0.00172, -0.0096, 0.02387, 0.55129]",0.18022154900000942,"[-0.17704, 0.006, -0.00932, 0.02387, 0.55129]",0.11172018000002026,"[-0.12516, 0.03638, -0.00354, 0.02471, 0.55129]",0.07733807799996839,"[-0.00358, 0.14975, 0.04976, 0.04976, 0.55129]",0.06667199899999332,"[-0.00358, 0.14975, 0.04976, 0.04976, 0.55129]",0.06558058000001665,"[-0.11655, 0.0724, 0.03378, 0.04976, 0.55129]",0.06432673799997701,"[-0.15516, -0.01781, 0.01938, -0.00337, 0.55129]",0.06758365899997898,"[-0.16758, 0.01614, -0.00562, 0.04177, 0.55129]",0.07524341800001366,0.9981216696243738,0.9855632413610257,0.9182006784869214,0.7246717109521799,0.7246717109521799,0.873160228043409,0.9378246944116878,0.9643140083506146
"[(4, 10, False), 1, (6, 10, False), 1, (8, 10, False), 1, (15, 10, False), 1, (19, 10, False), 1, (23, 10, False)]","[-0.09646, -0.07285, -0.17462, 0.00775, 0.55129]",0.93415827299998,"[-0.09116, -0.07067, -0.17388, 0.00775, 0.55129]",0.3967191549999711,"[-0.06691, -0.05723, -0.16796, 0.00782, 0.55129]",0.16587913300003265,"[-0.00082, -0.00082, -0.1319, 0.01059, 0.55129]",0.08143368100002135,"[0.04976, 0.04976, -0.12819, 0.04976, 0.55129]",0.06328991399999495,"[0.04976, 0.04976, -0.12819, 0.04976, 0.55129]",0.06421532000001662,"[0.02007, 0.0464, -0.197, 0.04976, 0.55129]",0.0699638430000391,"[-0.13691, -0.01167, -0.185, 0.03003, 0.55129]",0.08475846899995076,"[-0.03818, -0.09726, -0.1862, 0.02471, 0.55129]",0.10353329100001929,0.9935395433597926,0.9618957449882563,0.8578363860722442,0.7754613465903921,0.7754613465903921,0.8061395221428566,0.9135177930149792,0.9257189080249892
"[(5, 10, False), 1, (8, 10, False), 1, (12, 10, False), 1, (15, 10, False), 1, (16, 10, False), 1, (23, 10, False)]","[-0.08455, -0.17462, -0.04842, 0.00775, 0.02387]",0.5528400409999676,"[-0.08109, -0.17388, -0.04833, 0.00775, 0.02387]",0.26639529400000583,"[-0.06245, -0.16796, -0.04685, 0.00782, 0.02387]",0.1346242579999739,"[-0.00082, -0.1319, -0.03178, 0.01059, 0.02471]",0.07859652899998082,"[0.04976, -0.12819, 0.04976, 0.04976, 0.04976]",0.062484210999969036,"[0.04976, -0.12819, 0.04976, 0.04976, 0.04976]",0.06700784800000292,"[0.03973, -0.10989, -0.00488, 0.02471, 0.02017]",0.06617931400000998,"[-0.07272, -0.18122, -0.0269, 0.00268, 0.03003]",0.07610803000000033,"[-0.18026, -0.1386, -0.05741, 0.00707, 0.02471]",0.08473657799999046,0.9960428387700272,0.9741341102994697,0.8932211859730592,0.7991599965146385,0.7991599965146385,0.8348010498671374,0.9702034020398301,0.8852185086784459
"[(12, 10, True), 1, (14, 10, True), 1, (12, 10, False), 1, (14, 10, False), 1, (19, 10, False), 1, (23, 10, False)]","[-0.24855, -0.20834, -0.04842, -0.0096, 0.55129]",0.9005929329999844,"[-0.24183, -0.2056, -0.04833, -0.0096, 0.55129]",0.331837194000002,"[-0.21583, -0.19074, -0.04685, -0.00932, 0.55129]",0.1383784220000166,"[-0.13746, -0.12926, -0.03178, -0.00354, 0.55129]",0.08198326199999428,"[-0.00358, -0.00358, 0.04976, 0.04976, 0.55129]",0.06580721599999606,"[-0.00358, -0.00358, 0.04976, 0.04976, 0.55129]",0.06167971300004638,"[-0.08695, -0.11644, 0.02017, -0.00034, 0.55129]",0.06564453099997536,"[-0.1568, -0.13744, -0.04952, 0.00268, 0.55129]",0.07527590900002679,"[-0.16018, -0.22063, -0.06101, 0.00734, 0.55129]",0.10105075299998134,0.9918856531378059,0.9584232381612036,0.8462622049559706,0.620691615403772,0.620691615403772,0.7782160237415696,0.8696309042564151,0.8974952885229172
"[(17, 10, True), 1, (18, 10, True), 1, (13, 10, False), 1, (17, 10, False), 1, (19, 10, False), 1, (28, 10, False)]","[0.00124, 0.06952, -0.02829, 0.19216, 0.55129]",0.18166191199998138,"[0.00172, 0.06975, -0.02826, 0.19216, 0.55129]",0.15217852000000676,"[0.006, 0.07239, -0.02754, 0.19216, 0.55129]",0.0973608909999939,"[0.03638, 0.09373, -0.01766, 0.19216, 0.55129]",0.07152558399997133,"[0.14975, 0.17847, 0.04976, 0.20309, 0.55129]",0.06402116499998556,"[0.14975, 0.17847, 0.04976, 0.20309, 0.55129]",0.06624079900001334,"[0.06323, 0.10966, 0.04976, 0.20309, 0.55129]",0.06318476600000622,"[-0.00594, 0.05517, -0.00941, 0.20309, 0.55129]",0.06776268400000163,"[0.07465, 0.10396, -0.02299, 0.18829, 0.55129]",0.08210277699998869,0.9994039714771926,0.9937293341661352,0.9508326759930947,0.7760117469598015,0.7760117469598015,0.8792458742940846,0.9697222400101989,0.9090452818705923
"[(6, 1, False), 1, (11, 1, False), 1, (13, 1, False), 1, (14, 1, False), 1, (18, 1, False), 1, (27, 1, False)]","[-0.10069, -0.33559, -0.0597, -0.03954, 0.33867]",14.015599645999998,"[-0.09786, -0.33532, -0.05967, -0.03953, 0.33867]",5.654037143999972,"[-0.08107, -0.33222, -0.05878, -0.03917, 0.33867]",2.0606446159999905,"[-0.01726, -0.308, -0.04725, -0.03226, 0.33867]",0.5690616119999845,"[0.02771, -0.20306, 0.02771, 0.02771, 0.33867]",0.17333660299999565,"[0.02771, -0.20306, 0.02771, 0.02771, 0.33867]",0.17487384700001485,"[-0.08225, -0.27802, -0.03345, -0.00187, 0.33867]",0.25049760899997864,"[0.02135, -0.3188, -0.00673, -0.01336, 0.33867]",0.40345611299994744,"[-0.00064, -0.28864, -0.02942, -0.0183, 0.33867]",0.7588642869999944,0.996821399679104,0.977715347209346,0.90043988059971,0.7596517331558224,0.7596517331558224,0.9151292902409789,0.8472466080573005,0.8697007242921129
"[(6, 10, False), 1, (17, 10, True), 1, (18, 10, True), 1, (13, 10, False), 1, (16, 10, False), 1, (22, 10, False)]","[-0.07285, 0.00124, 0.06952, -0.02829, 0.02387]",0.440717616000029,"[-0.07067, 0.00172, 0.06975, -0.02826, 0.02387]",0.24834615299999996,"[-0.05723, 0.006, 0.07239, -0.02754, 0.02387]",0.13778115999997453,"[-0.00082, 0.03638, 0.09373, -0.01766, 0.02471]",0.0821701530000496,"[0.04976, 0.14975, 0.17847, 0.04976, 0.04976]",0.06718376899999612,"[0.04976, 0.14975, 0.17847, 0.04976, 0.04976]",0.06355004099998496,"[-0.08822, 0.1178, 0.09871, 0.03838, 0.04976]",0.06612691599997333,"[-0.03442, 0.00071, 0.10792, -0.02405, 0.01938]",0.0727436990000001,"[-0.06019, 0.03434, 0.10368, -0.02261, 0.04976]",0.08640570899996192,0.9974908666834941,0.9814446301572833,0.9056405337287243,0.7360856452843082,0.7360856452843082,0.8427195673327417,0.9388665036579782,0.9374965430956015
"[(5, 10, False), 1, (7, 10, False), 1, (14, 10, False), 1, (16, 10, False), 1, (17, 10, False), 1, (27, 10, False)]","[-0.08455, -0.05941, -0.0096, 0.02387, 0.19216]",0.61876029900003,"[-0.08109, -0.058, -0.0096, 0.02387, 0.19216]",0.28781727099999443,"[-0.06245, -0.04822, -0.00932, 0.02387, 0.19216]",0.13767398999999614,"[-0.00082, 0.00329, -0.00354, 0.02471, 0.19216]",0.07945022000001245,"[0.04976, 0.04976, 0.04976, 0.04976, 0.20309]",0.06559386600002881,"[0.04976, 0.04976, 0.04976, 0.04976, 0.20309]",0.06652481200001148,"[-0.15329, 0.00724, 0.01507, 0.04976, 0.17804]",0.06845670599994946,"[-0.03037, -0.03584, 0.00268, 0.01938, 0.20309]",0.07601957400004267,"[-0.0777, -0.08611, 0.01018, 0.03496, 0.17577]",0.08635769900001833,0.9958227251706405,0.972302876954456,0.8828492845732473,0.7930258723898082,0.7930258723898082,0.8846435659575071,0.931248266385494,0.9560870022089132
"[(11, 10, False), 1, (14, 10, False), 1, (15, 10, False), 1, (16, 10, False), 1, (19, 10, False), 1, (29, 10, False)]","[-0.30088, -0.0096, 0.00775, 0.02387, 0.55129]",0.1143122320000316,"[-0.30065, -0.0096, 0.00775, 0.02387, 0.55129]",0.09766020299997535,"[-0.29801, -0.00932, 0.00782, 0.02387, 0.55129]",0.08263960299996143,"[-0.27667, -0.00354, 0.01059, 0.02471, 0.55129]",0.06926663600000893,"[-0.18101, 0.04976, 0.04976, 0.04976, 0.55129]",0.06147649100000763,"[-0.18101, 0.04976, 0.04976, 0.04976, 0.55129]",0.061508480999975745,"[-0.21221, 0.03378, 0.04361, 0.02017, 0.55129]",0.0644882819999566,"[-0.24171, -0.03275, 0.01636, 0.03911, 0.55129]",0.06557281599998532,"[-0.2517, 0.00419, 0.01161, 0.01672, 0.55129]",0.06630182400004969,0.9997428521825875,0.996775058140059,0.9719015369637413,0.8405965860622804,0.8405965860622804,0.8825062613370398,0.9263165461246556,0.9421763608028688
"[(13, 10, True), 1, (16, 10, True), 1, (18, 10, True), 1, (13, 10, False), 1, (16, 10, False), 1, (24, 10, False)]","[-0.22818, -0.17029, 0.06952, -0.02829, 0.02387]",0.6136354040000356,"[-0.22378, -0.16938, 0.06975, -0.02826, 0.02387]",0.27291055599999936,"[-0.20367, -0.16257, 0.07239, -0.02754, 0.02387]",0.13445367799999985,"[-0.13336, -0.12105, 0.09373, -0.01766, 0.02471]",0.08062249899995777,"[-0.00358, -0.00358, 0.17847, 0.04976, 0.04976]",0.06334058799996001,"[-0.00358, -0.00358, 0.17847, 0.04976, 0.04976]",0.06351174899998568,"[-0.07563, -0.07395, 0.05328, 0.03378, 0.02017]",0.0743373280000128,"[-0.1679, -0.08915, 0.08846, -0.02282, 0.04547]",0.07961391800000683,"[-0.21776, -0.15116, 0.11371, -0.00412, 0.02698]",0.08783577200000536,0.9949698533818585,0.9710790322603132,0.8769388536133358,0.6520244599113323,0.6520244599113323,0.7858650816657872,0.8823533760577891,0.938547270198957
"[(14, 8, True), 1, (16, 8, True), 1, (13, 8, False), 1, (15, 8, False), 1, (17, 8, False), 1, (25, 8, False)]","[-0.20589, -0.16442, -0.03404, 0.01509, 0.23293]",1.0431648710000445,"[-0.20357, -0.1637, -0.03403, 0.01509, 0.23293]",0.499464617000001,"[-0.1869, -0.15694, -0.03355, 0.01509, 0.23293]",0.22205916799998704,"[-0.10666, -0.10666, -0.02413, 0.01666, 0.23293]",0.10344388300001128,"[0.05746, 0.05746, 0.05746, 0.05746, 0.23293]",0.06929964700003666,"[0.05746, 0.05746, 0.05746, 0.05746, 0.23293]",0.06944526099999848,"[-0.0306, 3e-05, -0.0246, 0.03753, 0.23293]",0.07597730499998079,"[-0.07067, -0.11712, 0.03988, 0.02445, 0.23293]",0.08895220700003392,"[-0.15645, -0.15291, -0.00242, 0.01934, 0.23293]",0.10857056099996498,0.9972840977558093,0.977174285334299,0.871142115588529,0.5988276184107386,0.5988276184107386,0.7299003568125274,0.8194677508033537,0.9329675395796931
"[(4, 10, False), 1, (14, 10, False), 1, (16, 10, False), 1, (17, 10, False), 1, (19, 10, False), 1, (26, 10, False)]","[-0.09646, -0.0096, 0.02387, 0.19216, 0.55129]",0.5976165619999847,"[-0.09116, -0.0096, 0.02387, 0.19216, 0.55129]",0.2394879949999904,"[-0.06691, -0.00932, 0.02387, 0.19216, 0.55129]",0.13240146800001185,"[-0.00082, -0.00354, 0.02471, 0.19216, 0.55129]",0.07209045399997649,"[0.04976, 0.04976, 0.04976, 0.20309, 0.55129]",0.06472042699999747,"[0.04976, 0.04976, 0.04976, 0.20309, 0.55129]",0.0634618459999956,"[0.04968, -0.00941, 0.03378, 0.20309, 0.55129]",0.06399153000000979,"[-0.15214, 0.02575, 0.01333, 0.18639, 0.55129]",0.06982009400002198,"[-0.01496, 0.01682, 0.04976, 0.20309, 0.55129]",0.08456542700002956,0.9940744198596255,0.9669606125208109,0.8928526785215795,0.8207876434226702,0.8207876434226702,0.8357798402296478,0.9250477702132885,0.899190629155817
"[(5, 10, False), 1, (13, 10, False), 1, (14, 10, False), 1, (15, 10, False), 1, (19, 10, False), 1, (24, 10, False)]","[-0.08455, -0.02829, -0.0096, 0.00775, 0.55129]",0.4541837790000045,"[-0.08109, -0.02826, -0.0096, 0.00775, 0.55129]",0.21920545400001856,"[-0.06245, -0.02754, -0.00932, 0.00782, 0.55129]",0.11805658700001231,"[-0.00082, -0.01766, -0.00354, 0.01059, 0.55129]",0.07532478100000617,"[0.04976, 0.04976, 0.04976, 0.04976, 0.55129]",0.06246880300000157,"[0.04976, 0.04976, 0.04976, 0.04976, 0.55129]",0.06230771099995991,"[-0.07716, 0.03378, -0.00488, 0.01054, 0.55129]",0.06495323400002917,"[-0.00111, 0.00142, 0.02241, -0.00337, 0.55129]",0.07831513100001075,"[0.01054, -0.0126, 0.02259, 0.00991, 0.55129]",0.07977229499999794,0.9961314569926134,0.9752751188071611,0.9053394287467057,0.8082337741545712,0.8082337741545712,0.9298451756826375,0.8939739878614686,0.8863715160050086
"[(4, 5, False), 1, (15, 5, True), 1, (16, 5, True), 1, (14, 5, False), 1, (16, 5, False), 1, (22, 5, False)]","[-0.01618, -0.07413, -0.05308, 0.10319, 0.15117]",6.675424659999976,"[-0.0135, -0.07373, -0.05291, 0.10319, 0.15117]",3.1715646679999736,"[0.00667, -0.06895, -0.05018, 0.10319, 0.15117]",1.2794770489999792,"[0.08186, -0.02353, -0.02353, 0.10496, 0.15117]",0.3481298700000366,"[0.15117, 0.15117, 0.15117, 0.15117, 0.15117]",0.13087661700001263,"[0.15117, 0.15117, 0.15117, 0.15117, 0.15117]",0.1296724790000212,"[-0.02322, 0.02985, 0.01576, 0.12158, 0.15117]",0.16969750599997724,"[0.07339, -0.07604, 0.05928, 0.12686, 0.15117]",0.2466734859999633,"[0.00236, -0.05594, -0.02893, 0.115, 0.15117]",0.4742760329999669,0.9969645222781249,0.973604808676579,0.8722867616493889,0.6082311660557976,0.6082311660557976,0.858850523823147,0.8371677569552025,0.9582072628917416
"[(14, 7, True), 1, (15, 7, True), 1, (16, 7, True), 1, (17, 7, True), 1, (16, 7, False), 1, (22, 7, False)]","[-0.19971, -0.17757, -0.1557, -0.02352, 0.05695]",1.2692767529999855,"[-0.1989, -0.17717, -0.15553, -0.02346, 0.05695]",0.8027386260000071,"[-0.18991, -0.17223, -0.15271, -0.02205, 0.05695]",0.39577107499997055,"[-0.12516, -0.12516, -0.12516, -0.00369, 0.05695]",0.15811862399999654,"[0.05695, 0.05695, 0.05695, 0.11569, 0.05695]",0.08114862700000458,"[0.05695, 0.05695, 0.05695, 0.11569, 0.05695]",0.08027881499998557,"[-0.06937, -0.00016, -0.09138, 0.05223, 0.05695]",0.10574076199998217,"[-0.0968, -0.17723, -0.08153, 0.01776, 0.05695]",0.11652265899999747,"[-0.16795, -0.1485, -0.08361, -0.00991, 0.05695]",0.17667213099997525,0.998970072818108,0.9869780665798047,0.8902820029575822,0.5185004768953556,0.5185004768953556,0.7299584555110084,0.8508532140808928,0.9048950402187141
"[(12, 10, False), 1, (13, 10, False), 1, (14, 10, False), 1, (17, 10, False), 1, (19, 10, False), 1, (29, 10, False)]","[-0.04842, -0.02829, -0.0096, 0.19216, 0.55129]",0.10956677899997658,"[-0.04833, -0.02826, -0.0096, 0.19216, 0.55129]",0.10002924700000904,"[-0.04685, -0.02754, -0.00932, 0.19216, 0.55129]",0.08531880000003866,"[-0.03178, -0.01766, -0.00354, 0.19216, 0.55129]",0.06912546099999872,"[0.04976, 0.04976, 0.04976, 0.20309, 0.55129]",0.06149520699995037,"[0.04976, 0.04976, 0.04976, 0.20309, 0.55129]",0.06585436400001754,"[0.00419, 0.02415, 0.02471, 0.20309, 0.55129]",0.06281354000003603,"[-0.0608, 0.00363, -0.00238, 0.20309, 0.55129]",0.06421030999996447,"[-0.05964, -0.00525, 0.0136, 0.20309, 0.55129]",0.07343255099999624,0.999893933982822,0.9980296573901983,0.9769075201634818,0.8443795105071314,0.8443795105071314,0.9077069429751078,0.9590160991973677,0.9594655254752205
"[(5, 1, False), 1, (12, 1, False), 1, (14, 1, False), 1, (15, 1, False), 1, (16, 1, False), 1, (26, 1, False)]","[-0.11265, -0.08142, -0.03954, -0.02081, -0.00343]",18.192011079999986,"[-0.1083, -0.08131, -0.03953, -0.02081, -0.00343]",6.15017760500001,"[-0.08569, -0.07954, -0.03917, -0.02072, -0.00343]",1.950994780999963,"[-0.01726, -0.06224, -0.03226, -0.01726, -0.00227]",0.5327198150000072,"[0.02771, 0.02771, 0.02771, 0.02771, 0.02771]",0.1674290700000256,"[0.02771, 0.02771, 0.02771, 0.02771, 0.02771]",0.16765378299999156,"[-0.0642, -0.03187, 0.02771, 0.00733, 0.02771]",0.24138280000005352,"[-0.07467, -0.04319, -0.05757, 0.00799, 0.01412]",0.41107223099999146,"[-0.09053, -0.05025, -0.06518, 0.00503, -0.00438]",0.7459789839999758,0.995134984583786,0.969781607421969,0.8908322907174471,0.777916853971311,0.777916853971311,0.8822782586987433,0.9261205652769324,0.9409779596252383
"[(15, 2, True), 1, (12, 2, False), 1, (13, 2, False), 1, (14, 2, False), 1, (15, 2, False), 1, (24, 2, False)]","[-0.05352, 0.07512, 0.10168, 0.12635, 0.14926]",10.496332510999991,"[-0.05282, 0.07516, 0.10169, 0.12635, 0.14926]",6.836963139999966,"[-0.04522, 0.07633, 0.10216, 0.12647, 0.14926]",3.235065046000045,"[0.01252, 0.09152, 0.11128, 0.13103, 0.15078]",1.2060734909999837,"[0.19028, 0.19028, 0.19028, 0.19028, 0.19028]",0.3408114899999646,"[0.19028, 0.19028, 0.19028, 0.19028, 0.19028]",0.33764349699998775,"[0.00901, 0.14184, 0.13278, 0.13764, 0.13763]",0.5060958180000057,"[-0.03657, 0.10171, 0.12257, 0.16767, 0.13982]",0.7331172039999956,"[0.06731, 0.11205, 0.10306, 0.1705, 0.13927]",0.9264311759999941,0.9992160197706574,0.9906059260701228,0.9229722907000344,0.6715188154170775,0.6715188154170775,0.8905040508740163,0.936486431567735,0.8499390090663133
"[(12, 10, True), 1, (15, 10, True), 1, (16, 10, True), 1, (13, 10, False), 1, (17, 10, False), 1, (27, 10, False)]","[-0.24855, -0.18904, -0.17029, -0.02829, 0.19216]",0.9125163009999824,"[-0.24183, -0.18743, -0.16938, -0.02826, 0.19216]",0.3464395080000031,"[-0.21583, -0.17704, -0.16257, -0.02754, 0.19216]",0.14640606099999331,"[-0.13746, -0.12516, -0.12105, -0.01766, 0.19216]",0.07968955899997354,"[-0.00358, -0.00358, -0.00358, 0.04976, 0.20309]",0.06721997699997928,"[-0.00358, -0.00358, -0.00358, 0.04976, 0.20309]",0.06415498600000547,"[-0.13447, -0.05821, -0.00972, 0.02471, 0.20309]",0.06552665899999965,"[-0.17968, -0.06805, -0.15048, 0.03003, 0.18336]",0.07910927099999299,"[-0.22818, -0.11167, -0.1501, -0.02553, 0.19056]",0.09605599300004997,0.9922074153838408,0.9600819699258593,0.8460551356816344,0.5993611289452807,0.5993611289452807,0.7287945310746851,0.82951262693384,0.9076767397943508
"[(8, 3, False), 1, (10, 3, False), 1, (13, 3, False), 1, (15, 3, False), 1, (17, 3, False), 1, (27, 3, False)]","[-0.05725, -0.15842, 0.10213, 0.14972, 0.30147]",5.71348313499999,"[-0.0567, -0.15828, 0.10214, 0.14972, 0.30147]",3.717339724999988,"[-0.05086, -0.15594, 0.10261, 0.14972, 0.30147]",1.9032053570000471,"[-0.00983, -0.13315, 0.11173, 0.15123, 0.30147]",0.7115133350000065,"[0.03637, -0.01463, 0.19074, 0.19074, 0.30147]",0.2158976789999656,"[0.03637, -0.01463, 0.19074, 0.19074, 0.30147]",0.2153773430000001,"[-0.00243, -0.0925, 0.1183, 0.13808, 0.30147]",0.40580817599999364,"[-0.0269, -0.10444, 0.13456, 0.15999, 0.30147]",0.4513476189999892,"[0.00342, -0.10771, 0.11963, 0.16932, 0.30147]",0.6399066799999673,0.9993653741259608,0.9923178046757454,0.9389501289927653,0.7792777735478368,0.7792777735478368,0.9015899058785126,0.9210052161532167,0.906841781092595
"[(7, 9, False), 1, (13, 9, False), 1, (14, 9, False), 1, (16, 9, False), 1, (17, 9, False), 1, (24, 9, False)]","[-0.10031, -0.0634, -0.03901, 0.00349, 0.1875]",0.25555949499999997,"[-0.09978, -0.0634, -0.03901, 0.00349, 0.1875]",0.19450309199999083,"[-0.09325, -0.06328, -0.03901, 0.00349, 0.1875]",0.12778810399998974,"[-0.04902, -0.05876, -0.0375, 0.00349, 0.1875]",0.08495965700001307,"[0.00171, 0.00171, 0.00171, 0.02309, 0.1875]",0.06618078600001809,"[0.00171, 0.00171, 0.00171, 0.02309, 0.1875]",0.06856463899998744,"[-0.17285, -0.03906, -0.02597, 0.00028, 0.1875]",0.07030280999998695,"[-0.10595, -0.02696, -0.01801, 0.01113, 0.1875]",0.07625074800000675,"[-0.05944, -0.03538, -0.04392, 0.00925, 0.1875]",0.08313408200001504,0.9994074419859625,0.9921055399171318,0.9423971159576189,0.8555628557987939,0.8555628557987939,0.913146438616485,0.951794025266571,0.943955787542334
"[(15, 10, True), 1, (17, 10, True), 1, (18, 10, True), 1, (12, 10, False), 1, (16, 10, False), 1, (23, 10, False)]","[-0.18904, 0.00124, 0.06952, -0.04842, 0.02387]",0.3725314879999928,"[-0.18743, 0.00172, 0.06975, -0.04833, 0.02387]",0.21956429799996613,"[-0.17704, 0.006, 0.07239, -0.04685, 0.02387]",0.12943864999999732,"[-0.12516, 0.03638, 0.09373, -0.03178, 0.02471]",0.0788853199999835,"[-0.00358, 0.14975, 0.17847, 0.04976, 0.04976]",0.0626146459999859,"[-0.00358, 0.14975, 0.17847, 0.04976, 0.04976]",0.06266831800002137,"[-0.18061, 0.1247, 0.13054, 0.00873, 0.02471]",0.07387511100000665,"[-0.15037, 0.03856, 0.0945, -0.06532, 0.03306]",0.07748474400000305,"[-0.13561, -0.04747, 0.10907, 0.00339, 0.01445]",0.0901198170000157,0.9981014808402336,0.9851104315039018,0.9121137574759279,0.6864909516856013,0.6864909516856013,0.8330280525058176,0.930338157862428,0.8906573962263565
"[(5, 10, False), 1, (9, 10, False), 1, (11, 10, False), 1, (14, 10, False), 1, (17, 10, False), 1, (27, 10, False)]","[-0.08455, -0.0671, -0.30088, -0.0096, 0.19216]",0.5436116679999827,"[-0.08109, -0.06662, -0.30065, -0.0096, 0.19216]",0.2695856390000131,"[-0.06245, -0.06233, -0.29801, -0.00932, 0.19216]",0.13427391099997976,"[-0.00082, -0.03364, -0.27667, -0.00354, 0.19216]",0.07827214000002414,"[0.04976, 0.04976, -0.18101, 0.04976, 0.20309]",0.0631086239999945,"[0.04976, 0.04976, -0.18101, 0.04976, 0.20309]",0.06691510400003153,"[-0.06662, 0.02868, -0.2607, -0.02085, 0.20309]",0.06714705999996795,"[0.05518, 0.01022, -0.28697, 0.00142, 0.18336]",0.07178386800001135,"[-0.03029, -0.01802, -0.31058, 0.01745, 0.18829]",0.08536126000001332,0.99608609849383,0.97451769731755,0.8953987798828331,0.7507327561130424,0.7507327561130424,0.8808585236997627,0.8200860490401036,0.9120102037165672
