PI,,location,Proportion
"[4, 1, 1, 3]-1",Action : 1,1
,Other actions: Best,1
,Other actions: Average,"[0, 1, 0, 0, 0]",0.2

"[3, 1, 1, 3]-1",Action : 1,0
,Other actions: Best,1
,Other actions: Average,"[0, 0, 1, 1, 1]",0.6

"[2, 1, 1, 3]-2",Action : 2,0
,Other actions: Best,1
,Other actions: Average,"[1, 1, 1, 0, 0]",0.6

